Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
5042,25,,1,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away,None,2,174,0,3.154414,0.173361,0.738024,11108,2,0.527154,0.55151,24.820894
5043,66857,,1,Moab Is My Washpot (Memoir #1),None,2,201,0,3.160532,0.194524,0.675522,13578,2,0.531634,0.559503,50.027197
5045,6486483,,1,Emotional Intelligence 2.0,None,4,229,0,3.673118,0.184162,0.552287,14418,2,0.536361,0.567792,144.096372
5047,16286,,1,The Magus,None,0,356,0,6.878712,0.320097,0.595316,37618,2,0.558901,0.605388,216.301712
5051,256566,,1,Everything Is Illuminated,None,0,613,0,10.17182,0.527573,0.541652,101602,2,0.61085,0.681468,648.162512
5053,545951,,1,Death Comes for the Archbishop,None,0,312,0,6.546253,0.284301,0.619672,30064,2,0.550881,0.592362,144.662401
5056,41681,,1,The Jungle,None,3,658,0,11.420868,0.565581,0.534941,115629,2,0.620956,0.69479,705.427182
5058,1842,,1,"Guns, Germs, and Steel: The Fates of Human Societies",None,2,957,0,11.928069,0.703553,0.385565,176375,2,0.697646,0.783304,2950.547095
5063,170448,,1,Animal Farm,None,5,583,0,5.685125,0.497015,0.523598,88830,2,0.604293,0.672587,716.579824
5065,6732019,,1,Rework,None,4,275,0,4.456444,0.218737,0.533616,20104,2,0.544312,0.581409,256.625031
5070,183554,,1,Developing the Leader Within You,None,4,104,0,2.962013,0.07295,0.651979,3492,2,0.515883,0.530787,22.903535
5072,43326,,1,Tell Me Your Dreams,None,2,113,0,2.690661,0.110028,0.698641,4421,2,0.517305,0.533452,21.427044
5074,95819,,1,The Poetry of Robert Frost,None,3,429,0,7.934981,0.388041,0.601911,55259,2,0.572737,0.626998,282.794307
5078,18600,,1,Touching the Void: The True Story of One Man's Miraculous Survival,None,2,203,0,3.467631,0.176505,0.597425,12249,2,0.531969,0.560095,71.989017
5080,12996,,1,Othello,None,3,864,0,13.350834,0.678929,0.444603,165755,2,0.671838,0.755773,1722.240185
5084,4009,,1,Nine Stories,None,0,723,0,12.121188,0.580975,0.468274,122221,2,0.636158,0.714032,1152.672365
5089,3110,,1,Assassination Vacation,None,2,369,0,6.837361,0.341015,0.620125,42104,2,0.561316,0.609236,185.981449
5094,5326,,1,A Christmas Carol,None,5,1070,0,13.617456,0.785612,0.378596,216525,2,0.731802,0.816755,3305.976494
5102,205476,,1,Our Town,None,3,355,0,7.899254,0.328664,0.650163,40853,2,0.558717,0.605092,143.169901
5103,454236,,1,Miracle in the Andes,None,2,204,0,3.981944,0.1899,0.651357,13487,3,0.531969,0.560292,58.956883
5105,785092,,1,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,None,4,200,0,3.705383,0.159713,0.576884,11480,2,0.531466,0.559207,111.601959
5106,2936415,,1,Where Men Win Glory: The Odyssey of Pat Tillman,None,2,198,0,4.007376,0.193128,0.7304,14245,2,0.531132,0.558615,35.346033
5108,16634,,1,The Glass Bead Game,None,0,185,0,3.694222,0.185675,0.746945,12713,2,0.52897,0.554766,25.325344
5109,4953,,1,A Heartbreaking Work of Staggering Genius,None,0,610,0,10.482039,0.505141,0.506899,94154,2,0.610188,0.68058,771.034259
5111,8600,,1,"Eats, Shoots &#38; Leaves: The Zero Tolerance Approach to Punctuation",None,2,535,0,8.817908,0.449929,0.523112,74724,2,0.594091,0.658378,615.887053
5115,2794,,1,The Crying of Lot 49,None,0,438,0,9.59939,0.375187,0.558624,53462,2,0.57449,0.629663,337.369972
5121,38210,,1,The Art of Happiness,None,4,504,0,7.47854,0.416573,0.510406,64697,2,0.587683,0.649201,643.033006
5122,1232,,1,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",None,5,801,0,8.626268,0.635368,0.450184,144239,2,0.655413,0.737123,1546.185758
5123,485894,,1,The Metamorphosis,None,5,1076,0,14.716111,0.786798,0.375487,217163,2,0.73371,0.818532,3361.520708
5127,25135194,,1,Prisoners of Geography: Ten Maps That Tell You Everything You Need to Know About Global Politics,None,4,214,0,4.053493,0.18527,0.596244,13589,2,0.533818,0.563351,100.134785
5130,6952423,,1,I Am Ozzy,None,0,87,0,1.645279,0.088671,0.743919,2783,2,0.513218,0.525755,7.277291
5138,38503,,1,Tales of Ordinary Madness,None,0,160,0,2.707331,0.167536,0.766195,9746,2,0.52486,0.547365,20.568553
5140,88061,,1,Dreams from My Father: A Story of Race and Inheritance,None,2,567,0,6.635531,0.450592,0.473342,75953,2,0.600854,0.667851,842.653193
5147,23577,,1,Lies &#38; the Lying Liars Who Tell Them: A Fair &#38; Balanced Look at the Right,None,2,375,0,7.348515,0.34411,0.628435,44069,2,0.562438,0.611012,179.027007
5161,9592,,1,Mother Night,None,0,479,0,9.370363,0.423858,0.579354,66325,2,0.582615,0.6418,365.786986
5164,7501962,,1,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",None,2,200,0,3.022291,0.181147,0.62809,12499,2,0.531466,0.559207,60.914657
5170,14249,,1,Prodigal Summer,None,2,414,0,7.426074,0.379398,0.622182,53191,2,0.569838,0.622558,220.464123
5172,3147367,,1,American Lion: Andrew Jackson in the White House,None,2,315,0,5.716989,0.29514,0.653503,32319,2,0.55142,0.59325,139.591046
5178,821611,,1,The Story of My Life,None,2,510,0,6.708721,0.443201,0.558812,72531,2,0.588912,0.650977,451.228133
5180,15799936,,1,How to Tell If Your Cat Is Plotting to Kill You,None,2,191,0,3.001238,0.192532,0.756462,13726,2,0.529965,0.556542,30.112593
5184,68210,,1,Gilead,None,0,274,0,4.671267,0.259887,0.664768,24863,2,0.544137,0.581113,93.024588
5185,935308,,1,"Faceless Killers (Kurt Wallander, #1)",None,2,358,0,5.828463,0.333626,0.637216,40720,2,0.559272,0.60598,161.16853
5189,52309,,1,The Autobiography of Benjamin Franklin,None,2,286,0,4.565099,0.259493,0.622353,25364,2,0.546248,0.584665,131.333724
5196,66354,,1,Flow: The Psychology of Optimal Experience,None,4,380,0,7.483403,0.309076,0.514137,37023,2,0.563376,0.612493,428.703647
5197,1953,,1,A Tale of Two Cities,None,5,1110,0,14.448312,0.808231,0.370258,227892,2,0.744709,0.828597,3568.438964
5198,36576608,,1,Flowers for Algernon,None,0,382,0,4.772459,0.36706,0.657831,47871,2,0.563752,0.613085,162.003486
5201,465226,,1,"The Redbreast (Harry Hole, #3)",None,2,237,0,4.001624,0.227286,0.670993,18765,2,0.537727,0.57016,76.110539
5203,815716,,1,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,None,4,151,0,3.672476,0.114038,0.597086,6762,2,0.523396,0.544701,55.905578
5210,73968,,1,"Love Story (Love Story, #1)",None,4,129,0,1.529629,0.137778,0.761386,6286,2,0.519852,0.538188,14.90554
5218,25855506,,1,"Adulthood Is a Myth (Sarah's Scribbles, #1)",None,1,175,0,2.017119,0.155977,0.603284,9185,2,0.527318,0.551806,132.896134
5230,11297,,1,Norwegian Wood,None,0,738,0,9.791678,0.582791,0.453722,123391,2,0.639773,0.718472,1346.303516
5232,23198201,,1,Sapiens: A Brief History of Humankind,None,4,103,0,1.492374,0.101448,0.771369,4052,2,0.515725,0.530491,11.091495
5233,6647312,,1,Nothing,None,0,127,0,1.90027,0.134307,0.790651,6326,2,0.519532,0.537596,11.517777
5235,3304435,,1,Invisible Monsters,None,0,191,0,3.407106,0.194692,0.747038,13555,2,0.529965,0.556542,33.407578
5242,32829,,1,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",None,3,452,0,8.255162,0.405089,0.605871,61754,2,0.577239,0.633807,304.793499
5244,327847,,1,The Joy of Cooking,None,2,491,0,5.888984,0.436138,0.573208,68954,2,0.585036,0.645352,437.762542
5249,12296,,1,The Scarlet Letter,None,5,967,0,13.632907,0.737883,0.413297,193035,2,0.700539,0.786264,2383.138871
5250,141828,,1,L'&#201;cume des jours,None,0,165,0,3.262775,0.162801,0.725721,9819,2,0.525677,0.548845,29.606128
5251,2654,,1,To Kill a Mockingbird,None,4,137,0,1.473106,0.159897,0.863353,8043,2,0.521135,0.540557,7.337359
5257,539904,,1,A Bridge Too Far,None,2,225,0,6.213315,0.200114,0.645873,16276,2,0.53568,0.566607,67.295805
5272,4264,,1,Fever Pitch,None,0,233,0,3.985587,0.231698,0.715702,19344,2,0.537043,0.568976,51.113191
5285,129650,,1,Mastering the Art of French Cooking,None,2,341,0,6.096985,0.319129,0.644092,37338,2,0.556141,0.600947,146.465747
5289,41721428,,1,Can't Hurt Me: Master Your Mind and Defy the Odds,None,4,149,0,2.69296,0.128698,0.640668,7064,2,0.523072,0.544109,47.993221
5291,67920,,1,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,None,2,535,0,8.164754,0.464308,0.550128,78583,2,0.594091,0.658378,539.238312
5299,4395,,1,The Grapes of Wrath,None,5,1059,0,18.129704,0.790588,0.39129,219205,2,0.728331,0.813499,2907.004311
5301,30868,,1,"The Bean Trees (Greer Family, #1)",None,2,508,0,8.330703,0.459066,0.597905,76997,2,0.588502,0.650385,358.414706
5302,19101283,,1,The Son,None,2,114,0,2.182136,0.108931,0.731563,4712,2,0.517463,0.533748,13.614625
5305,226378,,1,A Hero of Our Time,None,3,316,0,6.669393,0.286573,0.631224,31416,2,0.5516,0.593546,124.44556
5307,212525,,1,Ethan Frome and Other Short Fiction,None,3,244,0,6.716074,0.229988,0.719321,21325,3,0.538584,0.572035,47.177783
5309,11899,,1,The Hours,None,2,713,0,12.435931,0.590721,0.499988,126911,2,0.633771,0.711072,946.210839
5312,832543,,1,Anatomy of the Spirit: The Seven Stages of Power and Healing,None,4,176,0,3.420835,0.16188,0.657727,10129,2,0.527483,0.552102,51.599959
5313,31463,,1,Far From the Madding Crowd,None,3,551,0,10.404273,0.487902,0.577515,87508,2,0.597453,0.663114,441.76033
5319,214614,,1,Desert Solitaire,None,0,315,0,5.863422,0.291479,0.636154,31461,2,0.55142,0.59325,112.920878
5320,13530973,,1,Antifragile: Things That Gain from Disorder,None,4,301,0,6.416833,0.249833,0.569457,25711,2,0.548911,0.589106,193.557103
5323,108229,,1,The Perfect Storm: A True Story of Men Against the Sea,None,2,499,0,9.296114,0.441903,0.576696,71655,2,0.586662,0.647721,388.856621
5324,370523,,1,Cien a&#241;os de soledad,None,0,95,0,1.256786,0.103239,0.795521,3552,2,0.514468,0.528123,7.336993
5329,25350,,1,"Out of the Silent Planet (The Space Trilogy, #1)",None,3,152,0,3.08505,0.156603,0.779278,8943,2,0.523559,0.544997,15.288546
5330,1044141,,1,The 8th Habit: From Effectiveness to Greatness,None,4,124,0,3.498377,0.082493,0.632966,4827,3,0.518575,0.536412,34.431219
5334,19083,,1,Politics,None,4,303,0,7.224158,0.263625,0.608572,27844,2,0.549268,0.589698,166.215972
5335,320,,1,One Hundred Years of Solitude,None,5,1179,0,14.809916,0.835231,0.348959,242328,2,0.768076,0.849023,4530.661057
5337,27822,,1,Eugene Onegin,None,3,373,0,8.115419,0.352976,0.674465,46793,2,0.562063,0.61042,157.603058
5341,99664,,1,The Painted Veil,None,3,327,0,6.078913,0.320644,0.706741,37670,2,0.553589,0.596803,107.708385
5342,117047,,1,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,None,4,211,0,4.79556,0.191292,0.625276,13853,2,0.533312,0.562463,70.881369
5352,611298,,1,I Am America,None,2,428,0,5.928513,0.386043,0.588314,53759,2,0.572542,0.626702,313.290599
5359,5941033,,1,Let the Great World Spin,None,0,529,0,8.798066,0.45016,0.53127,74195,2,0.59284,0.656602,518.082153
5362,4985,,1,Welcome to the Monkey House,None,0,425,0,10.112738,0.369646,0.58576,52777,2,0.571961,0.625814,289.604594
5364,110331,,1,The Federalist Papers,None,4,376,0,8.182501,0.33282,0.584199,41186,2,0.562625,0.611308,242.776202
5381,497199,,1,Factotum,None,0,286,0,5.959088,0.258773,0.614452,25042,2,0.546248,0.584665,130.175284
5386,12657,,1,The Source,None,2,375,0,8.555454,0.34044,0.612093,42923,2,0.562438,0.611012,215.528112
5388,27220736,,1,Shoe Dog: A Memoir by the Creator of NIKE,None,4,370,0,5.361679,0.286228,0.487321,33267,2,0.561503,0.609532,455.224114
5389,93007,,1,The Merry Adventures of Robin Hood,None,3,405,0,10.480332,0.366909,0.638174,52209,2,0.568113,0.619893,217.430475
5390,37380,,1,The Heart Is a Lonely Hunter,None,0,540,0,9.728727,0.475919,0.565196,82253,2,0.595137,0.659858,439.005483
5399,50833,,1,Valley of the Dolls,None,0,284,0,5.451994,0.274143,0.674215,27094,2,0.545895,0.584073,95.674259
5400,35743,,1,The Tin Drum,None,0,331,0,6.99756,0.315745,0.677488,37001,2,0.554316,0.597987,112.960421
5402,18774981,,1,Waking Up: A Guide to Spirituality Without Religion,None,4,238,0,5.265114,0.186378,0.53934,15211,2,0.537898,0.570456,152.026709
5403,9601,,1,Bluebeard,None,0,223,0,4.795581,0.20481,0.62756,15534,2,0.535341,0.566015,88.45093
5405,94578,,1,The Gay Science,None,4,145,0,3.396839,0.132972,0.680747,7107,2,0.522425,0.542925,28.206027
5409,89723,,1,The Lottery and Other Stories,None,3,559,0,10.735606,0.49396,0.571976,89206,2,0.599149,0.665483,467.4494
5411,16343,,1,"The Mysterious Affair at Styles (Hercule Poirot, #1)",None,3,602,0,7.603413,0.517341,0.539516,97599,2,0.608429,0.678212,670.338885
5412,32552,,1,Essential Tales and Poems,None,3,504,0,11.72054,0.435936,0.571933,72496,2,0.587683,0.649201,399.618012
5414,4921,,1,"Three Men in a Boat (Three Men, #1)",None,3,429,0,8.069332,0.380269,0.590931,54251,2,0.572737,0.626998,309.04195
5416,827685,,1,Up from Slavery,None,2,327,0,7.59522,0.287121,0.593572,31638,3,0.553226,0.596605,173.974893
5427,168642,,1,In Cold Blood,None,5,1108,0,14.609028,0.81157,0.375789,230463,2,0.744053,0.828005,3484.978878
5428,60931,,1,Kindred,None,0,374,0,5.901737,0.331284,0.581726,40576,2,0.56225,0.610716,218.354619
5435,3828382,,1,Tribes: We Need You to Lead Us,None,4,170,0,4.427087,0.112082,0.530734,7624,2,0.526496,0.550326,93.813644
5439,21856367,,1,"The Innovators: How a Group of  Hackers, Geniuses and Geeks Created the Digital Revolution",None,4,130,0,2.387575,0.118507,0.672987,5643,2,0.520012,0.538484,30.410131
5441,158516,,1,The Twelve Chairs,None,3,273,0,5.979986,0.268405,0.737503,27382,2,0.543961,0.580817,63.133354
5445,40189,,1,A Year in Provence,None,2,295,0,4.498612,0.284831,0.668927,29008,2,0.547843,0.58733,121.812543
5446,763362,,1,The One Minute Manager,None,4,350,0,5.262471,0.272919,0.513025,31333,2,0.557794,0.603612,376.183078
5452,77430,,1,"Master and Commander (Aubrey &#38; Maturin, #1)",None,2,375,0,6.685191,0.339454,0.603608,42328,2,0.562438,0.611012,210.358101
5453,7785194,,1,The Moral Landscape: How Science Can Determine Human Values,None,4,191,0,5.205118,0.161802,0.664591,12059,2,0.529965,0.556542,55.988763
5456,79790,,1,Magical Thinking: True Stories,None,2,360,0,7.183712,0.325772,0.605416,39122,2,0.559642,0.606572,216.360596
5458,1918305,,1,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,None,2,204,0,3.495925,0.186438,0.632232,13091,2,0.532136,0.560391,65.395282
5462,1554,,1,"Oedipus Rex  (The Theban Plays, #1)",None,3,651,0,10.80602,0.553203,0.526726,111442,2,0.619362,0.692718,749.051359
5464,1192,,1,Everyday Italian: 125 Simple and Delicious Recipes,None,2,263,0,3.779273,0.274102,0.763417,26302,2,0.542215,0.577857,50.306746
5466,77727,,1,Calvin and Hobbes (Calvin and Hobbes #1),None,2,584,0,7.483297,0.504909,0.540414,91998,2,0.60451,0.672883,667.70059
5474,4983,,1,Kurt Vonnegut's Cat's Cradle,None,3,395,0,7.78013,0.363954,0.636471,49527,2,0.566209,0.616933,190.21251
5478,16640,,1,The Sorrows of Young Werther,None,3,300,0,5.449396,0.292577,0.704192,31583,2,0.548733,0.58881,87.93193
5479,17143,,1,Go Tell It on the Mountain,None,0,427,0,8.392815,0.382212,0.593243,53956,2,0.572348,0.626406,280.029926
5480,13256064,,1,"Phantom (Harry Hole, #9)",None,2,112,0,2.771013,0.101522,0.70399,4376,2,0.517146,0.533156,15.928953
5482,22206,,1,Lullaby,None,0,344,0,6.774665,0.315449,0.635535,37494,2,0.556691,0.601835,153.706517
5485,216363,,1,The Man in the High Castle,None,0,446,0,6.83265,0.398526,0.585096,58062,2,0.576057,0.632031,307.05423
5491,13589182,,1,Mastery,None,4,107,0,1.875781,0.093032,0.629166,3568,2,0.516356,0.531676,28.836045
5507,760941,,1,When Rabbit Howls,None,2,189,0,3.26154,0.187535,0.729427,12959,2,0.529633,0.55595,41.95717
5514,1635,,1,Execution: The Discipline of Getting Things Done,None,4,162,0,4.182862,0.108362,0.531478,6931,2,0.525187,0.547957,105.910946
5515,34890015,,1,Factfulness: Ten Reasons We're Wrong About the World &#8211; and Why Things Are Better Than You Think,None,4,285,0,4.352269,0.247695,0.576921,23348,2,0.546072,0.584369,177.403243
5522,7572,,1,Even Cowgirls Get the Blues,None,0,291,0,6.134515,0.288191,0.712336,30057,2,0.547133,0.586146,79.668525
5525,124918,,1,Airport,None,2,229,0,4.923356,0.216746,0.702329,18335,2,0.536361,0.567792,59.314354
5528,1427,,1,The Zahir,None,3,355,0,6.214823,0.324621,0.610042,38332,2,0.558717,0.605092,203.650855
5529,662,,1,Atlas Shrugged,None,5,844,0,10.362356,0.662856,0.439235,156256,2,0.666535,0.749852,1869.657162
5539,6390031,,1,The Improbable Adventures of Sherlock Holmes,None,3,127,0,2.54931,0.137315,0.815773,6527,2,0.519532,0.537596,9.739583
5540,12914,,1,The Aeneid,None,3,547,0,10.494964,0.459747,0.525738,78509,2,0.596609,0.66193,540.220151
5547,94799,,1,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,None,2,264,0,6.084979,0.232552,0.620895,21555,2,0.542389,0.578153,111.328479
5555,4137,,1,Me Talk Pretty One Day,None,5,1073,0,14.048085,0.785232,0.376603,216595,2,0.732755,0.817644,3325.883421
5563,607639,,1,The Beach,None,0,303,0,4.655596,0.298749,0.691736,31649,2,0.549268,0.589698,91.747926
5578,11376,,1,Main Street,None,0,349,0,7.963682,0.325584,0.648585,39386,2,0.55761,0.603316,135.874631
5583,24861,,1,Demian: Die Geschichte von Emil Sinclairs Jugend,None,0,411,0,6.808926,0.368774,0.60216,50735,2,0.569262,0.62167,238.695385
5588,33917,,1,The Namesake,None,5,756,0,10.566514,0.613412,0.472932,134970,2,0.644165,0.723801,1246.10294
5593,28094574,,1,It,None,0,101,0,1.645717,0.104264,0.812475,4103,2,0.51541,0.529899,6.18933
5597,8680,,1,Fierce Invalids Home from Hot Climates,None,0,278,0,6.304856,0.271015,0.695115,26764,2,0.544839,0.582297,86.976673
5604,4796,,1,The Winter of Our Discontent,None,3,343,0,7.404144,0.323026,0.668815,39228,2,0.556507,0.601539,123.468276
5607,35031085,,1,Frankenstein,None,3,479,0,5.653575,0.427026,0.579817,66378,2,0.582615,0.6418,382.246846
5615,11149,,1,The Screwtape Letters,None,3,545,0,7.479961,0.475572,0.552341,81879,2,0.596188,0.661338,511.272395
5619,5113,,1,Franny and Zooey,None,0,783,0,14.001397,0.630406,0.471075,144221,2,0.650867,0.731794,1244.119616
5621,92057,,1,The Autobiography of Malcolm X,None,2,779,0,8.329906,0.605613,0.43581,132064,2,0.649865,0.73061,1645.33256
5632,9777,,1,The God of Small Things,None,5,833,0,11.734888,0.657559,0.446651,154777,2,0.663654,0.746596,1620.151658
5634,68783,,1,"Girl, Interrupted",None,2,752,0,10.000167,0.605847,0.467129,131906,2,0.643184,0.722617,1305.153897
5638,702539,,1,"Get Shorty (Chili Palmer, #1)",None,2,200,0,4.333441,0.191282,0.683668,13605,2,0.531466,0.559207,47.802745
5639,13331199,,1,The Smitten Kitchen Cookbook,None,2,120,0,2.508589,0.11577,0.739496,5280,2,0.518416,0.535524,16.804918
5640,4122,,1,Built to Last: Successful Habits of Visionary Companies,None,4,249,0,4.559097,0.191813,0.53744,16594,2,0.539789,0.573712,178.346558
5642,58696,,1,David Copperfield,None,3,716,0,12.112553,0.585991,0.48703,124665,2,0.634485,0.71196,1030.95453
5663,6604712,,1,Eating Animals,None,0,241,0,3.826095,0.233909,0.677905,19605,2,0.538412,0.571344,66.356259
5664,36529,,1,Narrative of the Life of Frederick Douglass,None,2,359,0,5.557251,0.317895,0.572182,36769,2,0.559457,0.606276,244.771744
5665,9838,,1,The Bookseller of Kabul,None,2,264,0,5.03605,0.24743,0.649528,22549,2,0.542389,0.578153,94.102597
5666,567678,,1,The Wasp Factory,None,0,466,0,8.103437,0.423248,0.610531,66148,2,0.580014,0.637951,302.315362
5672,78433,,1,The Blind Assassin,None,0,610,0,10.547811,0.532524,0.554028,102908,2,0.610188,0.68058,604.52901
5674,114683,,1,Wall and Piece,None,1,405,0,4.985889,0.346866,0.537624,43983,2,0.568113,0.619893,651.967642
5675,923950,,1,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,None,4,159,0,3.437837,0.143803,0.720564,9051,2,0.524697,0.547069,36.204565
5680,99610,,1,The Best Laid Plans,None,2,104,0,3.471391,0.09983,0.761389,4078,2,0.515883,0.530787,9.453998
5684,10799,,1,A Farewell to Arms,None,5,945,0,16.416666,0.726902,0.421047,187804,2,0.694205,0.779751,2168.751781
5696,117251,,1,"Hamlet: Screenplay, Introduction And Film Diary",None,3,685,0,9.537571,0.571403,0.505861,118508,2,0.627182,0.702783,905.168318
5700,18869177,,1,Lying,None,4,141,0,3.840794,0.113426,0.629382,6212,2,0.521779,0.541741,44.623205
5708,2865,,1,Girl with a Pearl Earring,None,5,1037,0,10.556734,0.758743,0.378252,203184,2,0.721487,0.806986,3616.158311
5709,18728,,1,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,None,2,260,0,4.002886,0.237124,0.628393,21158,2,0.541693,0.576969,118.091059
5713,31242,,1,Bleak House,None,3,548,0,10.596764,0.478617,0.56135,84134,2,0.59682,0.662226,464.713738
5720,13006,,1,Julius Caesar,None,3,466,0,7.664104,0.424224,0.6103,66123,2,0.580014,0.637951,299.811413
5725,59151,,1,Chess Story,None,0,202,0,3.96931,0.184877,0.666519,13531,2,0.531801,0.559799,50.392822
5727,687278,,1,When Things Fall Apart: Heart Advice for Difficult Times,None,4,279,0,5.096938,0.262285,0.655476,25420,2,0.545015,0.582593,99.526257
5739,77013,,1,As I Lay Dying,None,0,624,0,10.778253,0.52221,0.510758,99279,2,0.61329,0.684725,753.257367
5742,24280,,1,Les Mis&#233;rables,None,5,1081,0,12.94697,0.785502,0.369855,215899,2,0.735307,0.820012,3563.761009
5743,373755,,1,"Absalom, Absalom!",None,3,287,0,7.345507,0.262013,0.662021,27170,2,0.546425,0.584962,85.282444
5745,228560,,1,Sophie's Choice,None,2,636,0,13.141856,0.549687,0.547571,110571,2,0.615974,0.688277,624.178609
5746,5759,,1,Fight Club,None,5,1000,0,12.177824,0.739587,0.387776,193694,2,0.710261,0.796033,2904.270945
5749,3860977,,1,How We Decide,None,4,128,0,2.419611,0.107086,0.605561,4922,2,0.519692,0.537892,37.154374
5751,28676,,1,American Psycho,None,0,778,0,11.516778,0.624019,0.465395,140667,2,0.649615,0.730314,1391.562116
5752,342504,,1,The Science of Getting Rich,None,4,84,0,2.315591,0.051982,0.623064,2172,2,0.51275,0.524867,21.749343
5754,721012,,1,The Legend of Sleepy Hollow and Other Stories,None,3,510,0,12.377853,0.447077,0.579314,75192,2,0.588912,0.650977,409.793442
5757,239186,,1,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",None,2,234,0,4.584932,0.201851,0.582591,15882,2,0.537214,0.569272,107.182793
5766,11991,,1,The Fall,None,0,478,0,9.84602,0.414569,0.559652,63802,2,0.582414,0.641504,365.053135
5771,569564,,1,The Complete Works,None,3,356,0,7.394447,0.327514,0.637047,40255,2,0.558901,0.605388,159.11793
5777,60792,,1,The Accidental Tourist,None,2,456,0,9.71759,0.39952,0.586418,60835,2,0.578029,0.634991,318.911972
5778,7905092,,1,Freedom,None,0,569,0,10.151953,0.477505,0.52289,84497,2,0.601282,0.668443,630.801815
5783,6667514,,1,The Checklist Manifesto: How to Get Things Right,None,4,174,0,3.283063,0.153093,0.614046,9242,2,0.527154,0.55151,61.604819
5801,233691,,1,The Far Side Gallery 3,None,2,313,0,6.611552,0.295188,0.664066,32425,2,0.55106,0.592658,114.336493
5802,51893,,1,Thus Spoke Zarathustra,None,4,512,0,9.179689,0.422616,0.509678,66674,2,0.589323,0.651569,623.493198
5804,456,,1,Leviathan,None,0,121,0,1.992625,0.123317,0.754132,5475,3,0.518416,0.535721,11.988604
5812,138685,,1,"Dissolution (Matthew Shardlake, #1)",None,2,240,0,4.673235,0.231179,0.711158,20396,2,0.538241,0.571048,61.361252
5813,2579284,,1,Six Days of the Condor,None,2,201,0,4.298201,0.208495,0.808308,16247,2,0.531634,0.559503,24.985328
5814,93261,,1,The Legend of Sleepy Hollow,None,3,168,0,3.551163,0.159145,0.677003,9497,2,0.526168,0.549734,42.280856
5815,608287,,1,Jesus' Son,None,0,217,0,5.320925,0.190088,0.625192,14652,2,0.534325,0.564239,72.892109
5822,16213,,1,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,None,2,480,0,6.61108,0.427855,0.574408,66034,2,0.582816,0.642096,375.555201
5824,6150,,1,"Cry, the Beloved Country",None,3,318,0,5.009524,0.302731,0.656052,33067,2,0.551961,0.594139,124.611153
5830,1845,,1,Into the Wild,None,5,1182,0,11.762495,0.822493,0.337597,235633,2,0.769126,0.849911,5113.82336
5833,50365,,1,"A Suitable Boy (A Suitable Boy, #1)",None,0,361,0,6.62761,0.336705,0.643583,41820,2,0.559828,0.606868,160.963769
5836,150131,,1,The First Three Minutes: A Modern View of the Origin of the Universe,None,4,93,0,2.242311,0.083209,0.700795,2998,2,0.514155,0.527531,13.408755
5847,32049,,1,Lady Chatterley's Lover,None,3,242,0,4.608556,0.246451,0.754775,22010,2,0.538584,0.57164,43.877061
5850,22327,,1,The Miracle Worker: A Play,None,2,397,0,7.054072,0.373135,0.649492,51054,2,0.566588,0.617525,175.626358
5855,11256979,,1,The Magic of Reality: How We Know What's Really True,None,4,159,0,3.27907,0.138464,0.61484,7723,2,0.524697,0.547069,61.016732
5856,119,,1,The Lord of the Rings: The Art of the Fellowship of the Ring,None,3,180,0,3.750211,0.180901,0.762197,12279,2,0.528143,0.553286,97.644777
5862,89788,,1,The Lady and the Unicorn,None,3,247,0,4.176665,0.239822,0.694875,21111,2,0.539444,0.57312,72.466878
5874,157993,,1,The Little Prince,None,5,1329,0,12.194416,0.892666,0.3091,272767,2,0.824305,0.893428,6974.747684
5878,4659,,1,A Widow for One Year,None,0,312,0,5.185845,0.303429,0.692081,33577,2,0.550881,0.592362,97.795716
5890,21671,,1,Mystic River,None,2,500,0,7.077176,0.442339,0.575583,71804,2,0.586866,0.648017,398.584914
5899,4031,,1,Lunar Park,None,0,164,0,3.575093,0.151397,0.676268,9039,2,0.525513,0.548549,35.458407
5902,48757,,1,The Tao of Pooh,None,4,537,0,9.05066,0.433308,0.488306,70275,2,0.594509,0.65897,704.086992
5910,12758317,,1,In One Person,None,2,243,0,5.14664,0.234605,0.725606,21335,2,0.538756,0.571936,49.785541
5911,77262,,1,Animal Dreams,None,2,347,0,7.378822,0.328077,0.668138,40109,2,0.557242,0.602724,126.79549
5913,12617,,1,Manufacturing Consent: The Political Economy of the Mass Media,None,4,233,0,4.679747,0.213384,0.631678,17073,2,0.537043,0.568976,84.78348
