Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
2818,25099,,1,"The Doll's House (The Sandman, #2)",None,4,306,0,11.371373,0.418678,0.496775,23182,2,0.604082,0.672297,382.107137,0.001576
2822,147843,,1,"Green Rider (Green Rider, #1)",None,1,219,0,6.863812,0.337956,0.627791,14986,2,0.570328,0.623311,89.534536,0.00093
2831,79426,,1,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)",None,4,143,0,5.148418,0.189874,0.594997,6041,2,0.543784,0.580518,65.812917,0.000864
2833,22544764,,1,Uprooted,None,6,411,0,8.050507,0.581631,0.483224,40714,2,0.650549,0.731419,560.32302,0.0011
2842,13831,,1,"Alanna: The First Adventure (Song of the Lioness, #1)",None,1,278,0,9.319893,0.4098,0.576371,22192,2,0.59279,0.656532,192.782366,0.001199
2844,291354,,1,"The Ruby Knight (The Elenium, #2)",None,7,272,0,13.620901,0.424773,0.629124,23187,2,0.590426,0.653153,129.985063,0.001624
2866,15575,,1,"The Sword of Shannara (The Original Shannara Trilogy, #1)",None,7,297,0,11.009982,0.44566,0.577441,25382,2,0.600406,0.66723,225.345591,0.001402
2885,15704486,,1,"Calamity (Reckoners, #3)",None,3,382,0,14.435857,0.562025,0.532053,38718,2,0.637016,0.71509,407.900732,0.001775
2887,13452375,,1,"Legion (Legion, #1)",None,3,292,0,10.723951,0.449384,0.585063,24857,2,0.598383,0.664414,186.383764,0.001386
2891,23533039,,1,"Ancillary Mercy (Imperial Radch, #3)",None,6,223,0,8.323184,0.331553,0.588494,14567,2,0.571797,0.625563,122.977506,0.001158
2893,902715,,1,"Before They Are Hanged (The First Law, #2)",None,3,507,0,16.764694,0.712693,0.46507,59655,2,0.699764,0.785473,845.768085,0.002008
2899,6585201,,1,"Changes (The Dresden Files, #12)",None,0,435,0,15.847908,0.622626,0.490079,46261,2,0.662192,0.744932,598.337901,0.001867
2903,19670,,1,"Debt of Honor (Jack Ryan, #7)",None,6,201,0,5.685246,0.29978,0.58204,11699,2,0.56381,0.613176,102.217416,0.00086
2907,149847,,1,Mort: The Play,None,5,210,0,7.765018,0.299805,0.558168,12249,2,0.56705,0.618243,119.10878,0.001019
2908,21425079,,1,"Golden Son (Red Rising, #2)",None,6,125,0,4.176038,0.201193,0.708258,5489,2,0.537856,0.570383,29.164565,0.000718
2909,243298,,1,"The Shining Ones (The Tamuli, #2)",None,7,268,0,13.250652,0.420809,0.630555,22560,2,0.588859,0.650901,124.62192,0.001583
2911,34928122,,1,Artemis,None,6,279,0,6.005785,0.406985,0.541966,21018,2,0.593186,0.657095,228.250869,0.000882
2921,20980987,,1,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",None,4,86,0,2.272261,0.130614,0.75814,2771,2,0.525444,0.548423,10.358788,0.000435
2937,234225,,1,"Dune (Dune Chronicles, #1)",None,6,772,0,10.885145,0.944235,0.341236,101554,2,0.884462,0.934685,3450.915604,0.001431
2944,56465,,1,The Gift of Fear: Survival Signals That Protect Us from Violence,None,3,73,0,1.573532,0.12339,0.674658,1773,2,0.521433,0.541104,10.504184,0.000359
2950,6294,,1,"Howl's Moving Castle (Howl's Moving Castle, #1)",None,5,346,0,5.348952,0.485274,0.488615,29163,2,0.620979,0.69482,434.827879,0.000805
2966,6091075,,1,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",None,6,104,0,2.64172,0.170605,0.704257,3772,2,0.5311,0.558559,19.408041,0.000495
2971,22886868,,1,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",None,5,192,0,10.473306,0.310859,0.713787,13088,2,0.560606,0.608108,53.252555,0.001278
2975,138398,,1,"The Walking Dead, Vol. 1: Days Gone Bye",None,4,349,0,4.870798,0.4689,0.459869,27926,2,0.622285,0.696509,562.452743,0.000802
2999,29394,,1,"Cursor's Fury (Codex Alera, #3)",None,0,401,0,17.135439,0.595554,0.537631,43118,2,0.645818,0.725788,404.497816,0.002009
3003,34507,,1,"Equal Rites (Discworld, #3; Witches, #1)",None,5,431,0,16.445958,0.60898,0.483343,44789,2,0.660223,0.74268,680.391118,0.001944
3018,29127,,1,"The Last Unicorn (The Last Unicorn, #1)",None,7,229,0,3.979168,0.350569,0.574198,14990,2,0.574014,0.628941,152.013222,0.000645
3036,509784,,1,The End of Eternity,None,6,141,0,4.459195,0.217148,0.684498,6756,2,0.543119,0.579392,35.310309,0.000701
3041,5776788,,1,"Sandman Slim (Sandman Slim, #1)",None,3,173,0,4.184779,0.285173,0.679258,10106,2,0.553961,0.59741,51.692174,0.000653
3043,18046624,,1,"Red Rising (Red Rising Saga, #1)",None,6,143,0,3.866685,0.22748,0.659313,6694,2,0.543784,0.580518,56.212812,0.000679
3052,102458,,1,"Hellboy, Vol. 1: Seed of Destruction",None,4,172,0,4.199306,0.22694,0.553924,8146,2,0.553616,0.596847,118.783737,0.000731
3056,18867493,,1,Saga #1,None,4,170,0,3.754581,0.227178,0.515767,7409,2,0.552927,0.595721,120.357703,0.000657
3065,291356,,1,"The Sapphire Rose (The Elenium, #3)",None,7,215,0,11.276829,0.34384,0.668072,15369,2,0.568866,0.621059,70.630698,0.001368
3066,234501,,1,"Startide Rising (The Uplift Saga, #2)",None,6,167,0,6.61061,0.214291,0.563091,7805,2,0.551896,0.594032,85.80968,0.000975
3075,29582,,1,Foundation and Earth (Foundation #5),None,6,221,0,7.434058,0.341704,0.612875,14899,2,0.571061,0.624437,108.539981,0.001044
3093,82192,,1,"The Crystal Cave (Arthurian Saga, #1)",None,7,147,0,3.571728,0.240932,0.678781,7284,2,0.54512,0.58277,34.872687,0.000578
3104,7592279,,1,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",None,1,192,0,7.505382,0.287721,0.64976,11914,2,0.560606,0.608108,74.75622,0.00101
3127,25300956,,1,"Royal Assassin (Farseer Trilogy, #2)",None,3,315,0,9.529041,0.477812,0.569851,28182,2,0.607803,0.677365,236.090125,0.001243
3144,8908,,1,World War Z: An Oral History of the Zombie War,None,6,596,0,7.410375,0.76402,0.384276,68136,2,0.752542,0.835586,1782.698493,0.001054
3163,22358,,1,We3,None,4,68,0,1.888943,0.097671,0.684372,1559,2,0.519906,0.538288,13.812727,0.000442
3177,2315892,,1,Best Served Cold,None,3,413,0,13.30501,0.603386,0.512306,43586,2,0.651504,0.732545,501.576586,0.001647
3189,68520,,1,"The Winter King: A Novel of Arthur (The Warlord Chronicles, #1)",None,2,108,0,4.219354,0.168668,0.632918,3657,2,0.532374,0.560811,34.177521,0.000727
3191,144791,,1,"Seven Deadly Wonders (Jack West Jr, #1)",None,1,174,0,6.678527,0.261936,0.632117,9514,2,0.554307,0.597973,67.717892,0.000964
3193,33454,,1,"Bloodsucking Fiends (A Love Story, #1)",None,5,152,0,5.176301,0.223301,0.644563,7397,2,0.546798,0.585586,54.007118,0.000823
3201,2442,,1,"Witches Abroad (Discworld, #12; Witches #3)",None,5,334,0,18.62352,0.483146,0.535613,29786,2,0.615811,0.688063,334.818325,0.002143
3207,92846,,1,"Antrax (Voyage of the Jerle Shannara, #2)",None,7,201,0,9.924698,0.308204,0.651244,13090,2,0.56381,0.613176,74.650496,0.00128
3221,8695,,1,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",None,7,516,0,9.98019,0.691928,0.427689,56827,2,0.704762,0.790541,1074.407059,0.001342
3224,77505,,1,"Green Mars (Mars Trilogy, #2)",None,6,207,0,6.729999,0.301898,0.563904,12023,2,0.565966,0.616554,111.766907,0.00097
3231,20518872,,1,The Three-Body Problem (Remembrance of Earth&#8217;s Past #1),None,6,368,0,8.466536,0.51686,0.487753,32937,2,0.630682,0.707207,430.250211,0.001175
3233,6065215,,1,"The Strain (The Strain Trilogy, #1)",None,3,171,0,5.124483,0.272655,0.677124,9842,2,0.553271,0.596284,53.801806,0.000782
3238,76658,,1,"On a Pale Horse (Incarnations of Immortality, #1)",None,7,150,0,4.495444,0.23661,0.674273,7535,2,0.546125,0.584459,38.601245,0.000673
3263,64222,,1,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",None,5,378,0,15.303268,0.531197,0.497944,35480,2,0.635193,0.712838,466.216301,0.001805
3265,2277444,,1,"The Last Oracle (Sigma Force, #5)",None,0,138,0,5.427748,0.194309,0.63747,6026,2,0.542125,0.577703,43.38077,0.000834
3266,3918010,,1,Kick-Ass,None,4,120,0,3.152317,0.168362,0.611204,4364,2,0.536232,0.567568,45.340397,0.000603
3277,35488,,1,Cash,None,4,86,0,2.326218,0.119944,0.75814,2771,2,0.525444,0.548423,14.734785,0.000481
3285,19030845,,1,Batman: The Dark Knight Returns #1,None,4,41,0,1.018802,0.057854,0.720732,591,3,0.511521,0.522898,4.023629,0.000314
3291,117,,1,Heretics of Dune (Dune Chronicles #5),None,6,190,0,6.582155,0.286723,0.603453,10835,2,0.559899,0.606982,91.589069,0.000958
3298,185253,,1,"The Magic of Recluce (The Saga of Recluce, #1)",None,3,236,0,9.184232,0.373071,0.643347,17840,2,0.576623,0.632883,102.883396,0.001185
3299,673252,,1,Anne McCaffrey's Dragonflight #1,None,5,251,0,7.016565,0.367765,0.55353,17367,2,0.582295,0.641329,164.436548,0.000963
3315,15557,,1,"Jarka Ruus (High Druid of Shannara, #1)",None,7,197,0,9.519784,0.319952,0.691288,13346,2,0.562381,0.610923,56.529519,0.001208
3322,3754026,,1,"Beyond the Shadows (Night Angel, #3)",None,3,418,0,14.539464,0.606116,0.511537,44582,2,0.653903,0.73536,514.609882,0.001756
3326,43545,,1,"The Once and Future King (The Once and Future King, #1-4)",None,4,229,0,4.825881,0.343079,0.552287,14418,2,0.574014,0.628941,157.634884,0.000745
3331,34484,,1,"Small Gods (Discworld, #13)",None,5,428,0,14.985041,0.589732,0.468778,42836,2,0.658754,0.740991,685.56065,0.0018
3338,13810,,1,"Magician: Master (The Riftwar Saga, #2)",None,7,367,0,11.639378,0.547777,0.541788,36387,2,0.630234,0.706644,336.551176,0.001456
3376,2903736,,1,"Princeps' Fury (Codex Alera, #5)",None,0,407,0,16.81471,0.596164,0.524249,43314,2,0.648649,0.729167,445.342558,0.001975
3381,15790883,,1,"Promise of Blood (Powder Mage, #1)",None,3,368,0,16.733254,0.52804,0.519696,35094,2,0.630682,0.707207,422.31586,0.002042
3385,371787,,1,"Sorceress of Darshiva (The Malloreon, #4)",None,7,266,0,13.841503,0.413621,0.621734,21913,2,0.588079,0.649775,133.251145,0.001648
3423,448873,,1,"The Thief (The Queen's Thief, #1)",None,1,119,0,3.384,0.183209,0.59906,4206,2,0.535908,0.567005,40.680941,0.000589
3426,21413662,,1,What If? Serious Scientific Answers to Absurd Hypothetical Questions,None,6,210,0,3.53391,0.293201,0.520483,11422,2,0.56705,0.618243,166.812586,0.000611
3446,116296,,1,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",None,5,257,0,16.219633,0.363733,0.567273,18661,2,0.584595,0.644707,195.731064,0.001902
3450,114954,,1,The Opal Deception (Artemis Fowl #4),None,1,286,0,6.089419,0.406372,0.506956,20661,2,0.595973,0.661036,284.425089,0.000917
3452,37903770,,1,Norse Mythology,None,4,219,0,3.524465,0.320229,0.535378,12780,2,0.570328,0.623311,154.835031,0.000602
3453,9188338,,1,"The Way of Kings (The Stormlight Archive, #1)",None,4,92,0,2.309708,0.146344,0.663641,2778,2,0.527316,0.551802,21.078938,0.000462
3464,10762697,,1,The Farseer Trilogy (Farseer Trilogy #1-3),None,3,205,0,8.798469,0.318526,0.662602,13855,2,0.565245,0.615428,73.385315,0.001128
3470,91479,,1,"Death Masks (The Dresden Files, #5)",None,0,459,0,18.984297,0.652675,0.481282,50588,2,0.67426,0.758446,659.207835,0.002198
3480,64216,,1,"Guards! Guards! (Discworld, #8; City Watch #1)",None,5,528,0,15.26743,0.713403,0.432724,60204,2,0.711538,0.797297,1156.351403,0.001833
3481,25102,,1,"A Game of You (The Sandman, #5)",None,4,302,0,12.811606,0.419676,0.516798,23489,2,0.602442,0.670045,337.791376,0.001731
3498,7661,,1,Next,None,6,110,0,2.400919,0.179032,0.645538,3870,2,0.533013,0.561937,32.240021,0.00047
3505,8647,,1,"Shadow of the Giant (Ender's Shadow, #4)",None,6,272,0,9.399077,0.405241,0.563409,20765,2,0.590426,0.653153,182.988658,0.001262
3506,9674335,,1,"Locke &#38; Key, Vol. 4: Keys to the Kingdom",None,4,176,0,7.759623,0.24556,0.605455,9324,2,0.555,0.599099,102.296735,0.001155
3509,104089,,1,Tigana,None,3,322,0,10.3955,0.49377,0.576711,29805,2,0.610729,0.681306,232.74942,0.001322
3512,66693,,1,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",None,0,283,0,12.679075,0.416463,0.555998,22186,2,0.594776,0.659347,220.436373,0.00157
3521,28249,,1,"The Magicians' Guild (Black Magician Trilogy, #1)",None,5,320,0,8.872618,0.483094,0.567535,28967,2,0.60989,0.68018,232.508546,0.001152
3522,9533378,,1,"Hounded (The Iron Druid Chronicles, #1)",None,0,212,0,8.048669,0.321855,0.600465,13430,2,0.567775,0.619369,117.714246,0.001082
3525,93768,,1,"War of the Twins (Dragonlance: Legends, #2)",None,7,214,0,8.044544,0.327015,0.614058,13995,2,0.568502,0.620495,90.001198,0.001074
3527,10147,,1,"The Complete Sherlock Holmes, Volume I",None,6,142,0,3.176363,0.222254,0.623015,6237,2,0.543452,0.579955,43.666525,0.000547
3528,13812,,1,"Magician: Apprentice (The Riftwar Saga, #1)",None,7,379,0,12.886246,0.564438,0.543787,38952,2,0.635648,0.713401,356.050932,0.001583
3532,30036,,1,"Elric of Melnibon&#233; (The Elric Saga, #1)",None,7,219,0,7.234778,0.34832,0.64371,15366,2,0.570328,0.623311,88.485234,0.000977
3533,140671,,1,"The Black Company (The Chronicles of the Black Company, #1)",None,3,284,0,9.563981,0.436345,0.588663,23656,2,0.595174,0.65991,165.421844,0.001222
3555,519933,,1,"The Lives of Christopher Chant (Chrestomanci, #2)",None,1,100,0,2.860039,0.154631,0.649697,3216,3,0.529517,0.556119,20.814483,0.00051
3563,10572,,1,"A Clash of Kings  (A Song of Ice and Fire, #2)",None,7,796,0,11.594527,0.957672,0.328921,104074,2,0.906122,0.948198,3944.157531,0.001491
3568,39943621,,1,Fire &#38; Blood (A Targaryen History #1),None,4,193,0,5.547186,0.270522,0.538051,9969,2,0.56096,0.608671,138.359419,0.000855
3569,334643,,1,"Abhorsen (Abhorsen, #3)",None,1,393,0,8.422547,0.57287,0.511308,39385,2,0.642082,0.721284,459.117824,0.001137
3573,19668,,1,"Without Remorse (John Clark, #1; Jack Ryan Universe Publication Order #6)",None,6,227,0,5.628097,0.335397,0.573779,14718,2,0.573273,0.627815,129.139776,0.000832
3576,2182780,,1,Batman: The Man Who Laughs,None,4,38,0,1.109473,0.058315,0.769559,541,2,0.510932,0.521396,2.681772,0.000328
3582,15566,,1,"The Elf Queen of Shannara (Heritage of Shannara, #3)",None,7,278,0,12.874694,0.424474,0.602109,23183,2,0.59279,0.656532,156.414189,0.0016
3588,16992,,1,Kingdom Come,None,4,137,0,4.808077,0.165703,0.531129,4948,2,0.541794,0.57714,83.721622,0.000837
3589,45108,,1,"Fool's Fate (Tawny Man, #3)",None,3,415,0,14.714007,0.597885,0.504511,43340,2,0.652461,0.733671,517.503386,0.001815
3606,14064,,1,I Am Legend,None,6,241,0,5.650025,0.350104,0.543119,15707,2,0.578502,0.635698,183.878812,0.000856
3613,22369,,1,"All-Star Superman, Vol. 1",None,4,122,0,3.405976,0.16663,0.641918,4738,2,0.53688,0.568694,39.204577,0.00062
3632,910863,,1,"Spin (Spin, #1)",None,6,180,0,7.18221,0.279302,0.680819,10968,2,0.556391,0.601351,56.977874,0.001011
3640,8855321,,1,"Leviathan Wakes (The Expanse, #1)",None,6,480,0,12.598587,0.662917,0.458212,52676,2,0.685185,0.77027,805.450977,0.001622
3645,35921,,1,"On Basilisk Station (Honor Harrington, #1)",None,6,224,0,6.299914,0.336289,0.569547,14225,2,0.572165,0.626126,130.454903,0.000938
3648,8477057,,1,Daytripper,None,4,116,0,3.325598,0.162909,0.63988,4268,2,0.53494,0.565315,37.000585,0.000607
3652,57891,,1,Battle Royale,None,4,162,0,3.249097,0.252001,0.595046,7760,2,0.550186,0.591216,73.227709,0.000561
3661,20883847,,1,"The Autumn Republic (Powder Mage, #3)",None,3,344,0,16.082416,0.498449,0.533104,31451,2,0.620112,0.693694,368.045711,0.001978
3662,13881,,1,"Rage of a Demon King (The Serpentwar Saga, #3)",None,7,191,0,8.587079,0.309463,0.687352,12472,2,0.560252,0.607545,49.370695,0.001122
3665,95406,,1,"Preacher, Volume 2: Until the End of the World",None,4,183,0,5.468596,0.256597,0.572029,9526,2,0.557439,0.603041,107.829358,0.000863
3676,47994,,1,"The Last Continent (Discworld, #22; Rincewind #6)",None,5,305,0,19.060453,0.449922,0.564387,26165,2,0.603671,0.671734,229.623401,0.002182
3688,91477,,1,"Fool Moon (The Dresden Files, #2)",None,0,449,0,17.761665,0.637438,0.481745,48452,2,0.669179,0.752815,646.432148,0.002084
3689,68488,,1,"Fool's Errand (Tawny Man, #1)",None,3,393,0,14.485129,0.568821,0.518396,39931,2,0.642082,0.721284,442.403435,0.001771
3694,30013,,1,Prelude to Foundation,None,6,187,0,5.231139,0.280757,0.623023,10835,2,0.558842,0.605293,80.247415,0.000799
3699,33455,,1,Island of the Sequined Love Nun,None,5,109,0,4.547935,0.155621,0.714747,4207,2,0.532693,0.561374,22.147939,0.000731
3706,2795053,,1,"The Umbrella Academy, Vol. 1: The Apocalypse Suite",None,4,31,0,0.972245,0.031815,0.655914,305,3,0.503973,0.514264,4.067347,0.000318
3710,99085,,1,"Lord Brocktree (Redwall, #13)",None,1,195,0,5.118486,0.325272,0.714935,13523,2,0.56167,0.609797,51.634825,0.000747
3721,944076,,1,"Last Argument of Kings (The First Law, #3)",None,3,498,0,16.059447,0.705064,0.4735,58597,2,0.694836,0.780405,782.053353,0.001934
3732,47956,,1,"Daughter of the Blood (The Black Jewels, #1)",None,1,94,0,4.484155,0.13811,0.687257,3004,2,0.527943,0.552928,18.908284,0.000706
3734,23454,,1,"Dragons of Winter Night (Dragonlance: Chronicles, #2)",None,7,241,0,9.030982,0.376928,0.626833,18128,2,0.578502,0.635698,108.75224,0.001175
3739,17306293,,1,"Shift (Shift, #1-3; Silo, #2)",None,6,266,0,6.526489,0.394757,0.551199,19427,2,0.588079,0.649775,210.446713,0.000959
3740,294042,,1,"Black Order (Sigma Force, #3)",None,0,169,0,6.930678,0.249259,0.626303,8891,2,0.552582,0.595158,61.957878,0.001019
3741,7576115,,1,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",None,5,307,0,18.232882,0.443689,0.550063,25837,2,0.604493,0.67286,269.146557,0.002099
3743,16788,,1,Fragile Things: Short Fictions and Wonders,None,4,262,0,7.111465,0.379264,0.542716,18556,2,0.586526,0.647523,228.173291,0.001031
3750,88071,,1,"The Last Colony (Old Man's War, #3)",None,6,277,0,8.554374,0.407886,0.551771,21092,2,0.592395,0.655968,226.578393,0.001179
3766,76683,,1,Foundation's Edge (Foundation #4),None,6,345,0,9.028775,0.503894,0.524857,31145,2,0.620545,0.694257,341.941934,0.001223
3770,18122,,1,"The Amber Spyglass  (His Dark Materials, #3)",None,5,533,0,9.843521,0.723897,0.431816,61222,2,0.714401,0.800113,1113.276703,0.001278
3773,28691,,1,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",None,3,258,0,9.060452,0.390941,0.576117,19100,2,0.58498,0.64527,173.324844,0.001196
3778,6348045,,1,"Halt's Peril (Ranger's Apprentice, #9)",None,1,218,0,8.945308,0.328033,0.625967,14806,2,0.569961,0.622748,97.230147,0.001173
3808,22416,,1,"Transmetropolitan, Vol. 1: Back on the Street",None,4,155,0,5.162216,0.208683,0.574194,6853,2,0.54781,0.587275,82.957741,0.000847
3809,46654,,1,"The Foundation Trilogy (Foundation, #1-3)",None,6,325,0,7.613357,0.463401,0.504577,26566,2,0.611992,0.682995,362.006895,0.001082
3819,12652457,,1,"The Broken Eye (Lightbringer, #3)",None,3,285,0,12.169563,0.439531,0.607833,24599,2,0.595573,0.660473,173.317298,0.001508
3822,429883,,1,"The Hidden City (The Tamuli, #3)",None,7,290,0,14.635341,0.450896,0.615511,25793,2,0.597577,0.663288,158.35273,0.001732
3827,15860,,1,State of Fear,None,6,227,0,4.849138,0.303778,0.495692,12715,2,0.573273,0.627815,224.100016,0.000786
3838,91474,,1,"Proven Guilty (The Dresden Files, #8)",None,0,417,0,18.041851,0.606238,0.507206,43993,2,0.653422,0.734797,489.74925,0.002089
3839,13642,,1,A Wizard of Earthsea,None,6,518,0,9.680836,0.710504,0.442089,59197,2,0.705882,0.791667,1029.475404,0.001295
3848,24685115,,1,"Morning Star (Red Rising, #3)",None,6,131,0,4.698119,0.209842,0.68714,5851,2,0.539818,0.573761,37.31734,0.000786
3870,16690,,1,The Moon is a Harsh Mistress,None,6,380,0,9.558307,0.517331,0.470532,33883,2,0.636103,0.713964,532.579815,0.001311
3873,34498,,1,"The Truth (Discworld, #25; Industrial Revolution, #2)",None,5,317,0,19.615822,0.462532,0.556243,27860,2,0.608636,0.678491,269.674614,0.002233
3886,11543195,,1,"Words of Radiance (The Stormlight Archive, #2)",None,3,281,0,11.635892,0.43492,0.606889,23875,2,0.59398,0.658221,164.348485,0.001447
3892,126584,,1,Mindhunter: Inside the FBI's Elite Serial Crime Unit,None,5,95,0,2.251872,0.143464,0.653751,2919,2,0.528257,0.553491,23.348111,0.000442
3896,13813,,1,"A Darkness At Sethanon (The Riftwar Saga, #4)",None,7,391,0,13.513315,0.57132,0.524952,40025,2,0.641155,0.720158,430.611159,0.001661
3897,12958815,,1,"V for Vendetta, Vol. I of X (V for Vendetta, #1)",None,4,93,0,1.782259,0.133236,0.606358,2594,2,0.527629,0.552365,35.44639,0.00043
3906,11312,,1,"Over Sea, Under Stone (The Dark is Rising, #1)",None,0,148,0,3.683748,0.255567,0.734326,7988,2,0.545455,0.583333,35.141674,0.000596
3908,18616975,,1,"Off to Be the Wizard (Magic 2.0, #1)",None,3,172,0,5.52056,0.27429,0.661907,9734,2,0.553616,0.596847,62.78913,0.000816
3909,169871,,1,"Talking to Dragons (Enchanted Forest Chronicles, #4)",None,1,181,0,4.611994,0.279155,0.654696,10665,2,0.55674,0.601914,56.58815,0.000685
3910,41804,,1,"I, Robot (Robot, #0.1)",None,6,493,0,7.359444,0.673174,0.441968,53601,2,0.692128,0.77759,950.422169,0.00104
3915,825473,,1,The Devil's Alternative,None,6,75,0,2.347836,0.109646,0.687928,1909,2,0.522046,0.54223,16.493325,0.000469
3919,104086,,1,The Summer Tree (The Fionavar Tapestry #1),None,3,282,0,10.857275,0.444725,0.622751,24674,2,0.594378,0.658784,143.02882,0.001364
3920,62291,,1,"A Storm of Swords (A Song of Ice and Fire, #3)",None,7,799,0,12.01691,0.960092,0.327995,104565,2,0.908905,0.949887,4145.731173,0.001544
3934,400354,,1,"Men at Arms (Discworld, #15; City Watch #2)",None,5,364,0,16.7715,0.515461,0.506751,33479,2,0.628895,0.704955,430.459681,0.001971
3936,9329354,,1,"The Way of Kings, Part 1 (The Stormlight Archive #1, Part 1 of 2)",None,3,249,0,8.502483,0.394653,0.631137,19487,2,0.581532,0.640203,120.979849,0.001107
3939,1128434,,1,"The Last Wish (The Witcher, #0.5)",None,4,266,0,5.615467,0.395964,0.536672,18915,2,0.588079,0.649775,234.09288,0.000842
3951,15241,,1,"The Two Towers (The Lord of the Rings, #2)",None,7,732,0,10.081933,0.904378,0.34939,93478,2,0.850575,0.912162,3012.157493,0.001321
3953,16033842,,1,La V&#233;rit&#233; sur l'affaire Harry Quebert,None,4,42,0,0.680644,0.068645,0.795587,685,2,0.512111,0.523649,3.783007,0.000259
3956,294047,,1,Amazonia,None,0,124,0,4.620178,0.179399,0.62995,4804,2,0.53753,0.56982,39.524943,0.000724
3959,13833,,1,"Emperor Mage (Immortals, #3)",None,1,177,0,9.52149,0.258989,0.666795,10386,2,0.555347,0.599662,56.642806,0.001205
3962,13453029,,1,"Wool Omnibus (Silo, #1)",None,6,378,0,7.727601,0.511493,0.45069,32113,2,0.635193,0.712838,658.753918,0.001112
3963,20174424,,1,"City of Stairs (The Divine Cities, #1)",None,3,280,0,10.016724,0.436268,0.608909,23784,2,0.593583,0.657658,156.300806,0.001289
3977,64217,,1,"Pyramids (Discworld, #7)",None,5,330,0,18.686886,0.473146,0.528507,28690,2,0.614108,0.685811,328.036329,0.00215
4012,13662,,1,"The Tombs of Atuan (Earthsea Cycle, #2)",None,6,288,0,6.631073,0.431441,0.55241,22830,2,0.596774,0.662162,207.375063,0.000949
4019,17214,,1,Starship Troopers,None,6,579,0,12.51604,0.747166,0.394786,66060,2,0.741855,0.826014,1627.71268,0.001656
4024,18077769,,1,Authority (Southern Reach #2),None,4,157,0,4.651634,0.231799,0.593582,7269,2,0.548487,0.588401,69.581104,0.000744
4045,187065,,1,"New Spring (The Wheel of Time, #0)",None,7,410,0,12.59513,0.604547,0.523227,43870,2,0.650073,0.730856,464.486412,0.00154
4047,13837,,1,"Lioness Rampant (Song of the Lioness, #4)",None,1,273,0,10.356767,0.404028,0.577973,21459,2,0.590818,0.653716,182.091902,0.001314
4060,28695,,1,"City of Golden Shadow (Otherland, #1)",None,6,192,0,6.153594,0.309855,0.635144,11646,2,0.560606,0.608108,68.773917,0.000875
4062,659469,,1,The Hobbit: Graphic Novel,None,7,354,0,5.558308,0.507544,0.496039,30993,2,0.624473,0.699324,454.6569,0.000803
4065,6723348,,1,"The Fall (The Strain Trilogy, #2)",None,3,170,0,6.818728,0.250068,0.61253,8799,2,0.552927,0.595721,74.789711,0.000998
4079,298567,,1,"Revenge of the Witch (The Last Apprentice / Wardstone Chronicles, #1)",None,3,172,0,4.956028,0.261418,0.609615,8965,2,0.553616,0.596847,77.015808,0.000769
4086,2479827,,1,"Eragon, Eldest &#38; Brisingr (Inheritance, #1-3)",None,1,40,0,0.836909,0.068213,0.808974,631,2,0.511521,0.522523,1.790898,0.000275
4090,253058,,1,"Temple of the Winds (Sword of Truth, #4)",None,0,357,0,14.616207,0.526387,0.547792,34810,2,0.625793,0.701014,318.683933,0.001731
4093,6945530,,1,"The Night Eternal (The Strain Trilogy, #3)",None,3,152,0,6.267845,0.239669,0.695451,7981,2,0.546798,0.585586,42.620728,0.000907
4100,452196,,1,"Jurassic Park (Parque Jur&#225;sico, #1)",None,7,98,0,2.225611,0.17845,0.837155,3979,2,0.529201,0.55518,6.895817,0.000419
4115,9595620,,1,"Hammered (The Iron Druid Chronicles, #3)",None,0,281,0,10.37647,0.419544,0.560549,22052,2,0.59398,0.658221,209.962197,0.001336
4120,33361943,,1,"Iron Gold (Red Rising Saga, #4)",None,6,132,0,4.086925,0.211777,0.685982,5931,2,0.540146,0.574324,35.697008,0.000701
4128,36642458,,1,"Skyward (Skyward, #1)",None,3,287,0,9.53761,0.437493,0.589143,24179,2,0.596373,0.661599,183.578039,0.001246
4130,15547,,1,"Magic Kingdom for Sale/Sold (Magic Kingdom of Landover, #1)",None,7,164,0,6.796968,0.253525,0.662352,8853,3,0.550527,0.592155,43.935622,0.000919
4131,127455,,1,"The Lies of Locke Lamora (Gentleman Bastard, #1)",None,3,632,0,17.11126,0.828072,0.398524,79464,2,0.776224,0.855856,1843.0126,0.002093
4142,13888,,1,"Knife of Dreams (The Wheel of Time, #11)",None,7,413,0,16.88032,0.609025,0.52607,44757,2,0.651504,0.732545,420.505942,0.001981
